date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:07:41	2744/2744	---M--	200	added ('OK')	image/png	etag:%22ab8-5e366103a9f80%22	http://3.37.186.116/assets/images/safepaymentsrc="{% static "{% static '\1' %}"	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/safepaymentsrc="{% static "{% static '\1' %}"	(from http://3.37.186.116/cart-style1.html)
21:07:42	6051/6051	---M--	200	added ('OK')	image/png	etag:%2217a3-5e3660fa20900%22	http://3.37.186.116/assets/images/logo-demo2src="{% static "{% static '\1' %}"	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/logo-demo2src="{% static "{% static '\1' %}"	(from http://3.37.186.116/index-demo2.html)
21:07:42	12857/12857	---M--	200	added ('OK')	image/jpeg	etag:%223239-5e36617dbbf80%22	http://3.37.186.116/assets/images/slideshow/demo2-banner1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/slideshow/demo2-banner1.jpg	(from http://3.37.186.116/index-demo2.html)
21:07:43	6234/6234	---M--	200	added ('OK')	image/jpeg	etag:%22185a-5e36617803200%22	http://3.37.186.116/assets/images/slideshow/demo2-banner1-m.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/slideshow/demo2-banner1-m.jpg	(from http://3.37.186.116/index-demo2.html)
21:07:43	3737/3737	---M--	200	added ('OK')	image/jpeg	etag:%22e99-5e36615f37780%22	http://3.37.186.116/assets/images/collection/demo2-ct-img1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection/demo2-ct-img1.jpg	(from http://3.37.186.116/index-demo2.html)
21:07:44	4381/4381	---M--	200	added ('OK')	image/jpeg	etag:%22111d-5e36610b4b180%22	http://3.37.186.116/assets/images/instagram/ins-1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/instagram/ins-1.jpg	(from http://3.37.186.116/index-demo2.html)
21:07:44	19992/19992	---M--	200	added ('OK')	image/jpeg	etag:%224e18-5e366118a5100%22	http://3.37.186.116/assets/images/parallax/demo2-pl-banner.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/parallax/demo2-pl-banner.jpg	(from http://3.37.186.116/index-demo2.html)
21:07:44	6114/6114	---M--	200	added ('OK')	image/png	etag:%2217e2-5e3660f650000%22	http://3.37.186.116/assets/images/ftr-logo-demo2src="{% static "{% static '\1' %}"	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/ftr-logo-demo2src="{% static "{% static '\1' %}"	(from http://3.37.186.116/index-demo2.html)
21:07:45	3429/3429	---M--	200	added ('OK')	image/jpeg	etag:%22d65-5e3660ffd9680%22	http://3.37.186.116/assets/images/newsletter-s2-img.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/newsletter-s2-img.jpg	(from http://3.37.186.116/index-demo2.html)
21:07:45	4168/4168	---M--	200	added ('OK')	image/png	etag:%221048-5e3660f838480%22	http://3.37.186.116/assets/images/logo-demo6src="{% static "{% static '\1' %}"	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/logo-demo6src="{% static "{% static '\1' %}"	(from http://3.37.186.116/index-demo3.html)
21:07:45	6532/6532	---M--	200	added ('OK')	image/png	etag:%221984-5e3660eeaee00%22	http://3.37.186.116/assets/images/logo-sticky-demo3src="{% static "{% static '\1' %}"	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/logo-sticky-demo3src="{% static "{% static '\1' %}"	(from http://3.37.186.116/index-demo3.html)
21:07:46	16384/16384	---M--	200	added ('OK')	image/jpeg	etag:%224000-5e36617dbbf80%22	http://3.37.186.116/assets/images/slideshow/demo3-banner1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/slideshow/demo3-banner1.jpg	(from http://3.37.186.116/index-demo3.html)
21:07:46	6433/6433	---M--	200	added ('OK')	image/jpeg	etag:%221921-5e36617fa4400%22	http://3.37.186.116/assets/images/slideshow/demo3-banner1-m.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/slideshow/demo3-banner1-m.jpg	(from http://3.37.186.116/index-demo3.html)
21:07:46	6698/6698	---M--	200	added ('OK')	image/jpeg	etag:%221a2a-5e36616308080%22	http://3.37.186.116/assets/images/collection/demo3-ct-img1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection/demo3-ct-img1.jpg	(from http://3.37.186.116/index-demo3.html)
21:07:46	5809/5809	---M--	200	added ('OK')	image/jpeg	etag:%2216b1-5e36617432900%22	http://3.37.186.116/assets/images/collection/demo3-ct-img2.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection/demo3-ct-img2.jpg	(from http://3.37.186.116/index-demo3.html)
21:07:46	219/219	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2015:37:46%20GMT	http://3.37.186.116/product-layout-3.html	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/product-layout-3.html	(from http://3.37.186.116/index-demo3.html)
21:07:47	5027/5027	---M--	200	added ('OK')	image/jpeg	etag:%2213a3-5e36611103f00%22	http://3.37.186.116/assets/images/content/featured-content-img1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/content/featured-content-img1.jpg	(from http://3.37.186.116/index-demo3.html)
21:07:47	5572/5572	---M--	200	added ('OK')	image/jpeg	etag:%2215c4-5e366112ec380%22	http://3.37.186.116/assets/images/content/featured-content-img3.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/content/featured-content-img3.jpg	(from http://3.37.186.116/index-demo3.html)
21:07:47	7111/7111	---M--	200	added ('OK')	image/svg+xml	etag:%221bc7-5e3661077a880%22	http://3.37.186.116/assets/images/logo-demo-4.svg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/logo-demo-4.svg	(from http://3.37.186.116/index-demo4.html)
21:07:48	13023/13023	---M--	200	added ('OK')	image/jpeg	etag:%2232df-5e36618374d00%22	http://3.37.186.116/assets/images/slideshow/demo4-banner1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/slideshow/demo4-banner1.jpg	(from http://3.37.186.116/index-demo4.html)
21:07:48	7675/7675	---M--	200	added ('OK')	image/jpeg	etag:%221dfb-5e36617fa4400%22	http://3.37.186.116/assets/images/slideshow/demo4-banner1-m.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/slideshow/demo4-banner1-m.jpg	(from http://3.37.186.116/index-demo4.html)
21:07:49	7941/7941	---M--	200	added ('OK')	image/jpeg	etag:%221f05-5e3661077a880%22	http://3.37.186.116/assets/images/video-popup-bg.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/video-popup-bg.jpg	(from http://3.37.186.116/index-demo4.html)
21:07:49	8363/8363	---M--	200	added ('OK')	image/jpeg	etag:%2220ab-5e3661818c880%22	http://3.37.186.116/assets/images/slideshow/demo5-banner1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/slideshow/demo5-banner1.jpg	(from http://3.37.186.116/index-demo5.html)
21:07:49	5616/5616	---M--	200	added ('OK')	image/jpeg	etag:%2215f0-5e36616c91700%22	http://3.37.186.116/assets/images/collection/demo5-banner1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection/demo5-banner1.jpg	(from http://3.37.186.116/index-demo5.html)
21:07:50	7994/7994	---M--	200	added ('OK')	image/jpeg	etag:%221f3a-5e36613afa200%22	http://3.37.186.116/assets/images/products/800x800.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/products/800x800.jpg	(from http://3.37.186.116/index-demo5.html)
21:07:50	3081/3081	---M--	200	added ('OK')	image/jpeg	etag:%22c09-5e36615d4f300%22	http://3.37.186.116/assets/images/collection/demo5-age1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection/demo5-age1.jpg	(from http://3.37.186.116/index-demo5.html)
21:07:51	3737/3737	---M--	200	added ('OK')	image/jpeg	etag:%22e99-5e36618ee6800%22	http://3.37.186.116/assets/images/megamenu/collection-1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/megamenu/collection-1.jpg	(from http://3.37.186.116/index-demo6.html)
21:07:51	12102/12102	---M--	200	added ('OK')	image/png	etag:%222f46-5e36610962d00%22	http://3.37.186.116/assets/images/ftr-logo-demo5src="{% static "{% static '\1' %}"	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/ftr-logo-demo5src="{% static "{% static '\1' %}"	(from http://3.37.186.116/index-demo5.html)
21:07:52	24427/24427	---M--	200	added ('OK')	image/jpeg	etag:%225f6b-5e36611c75a00%22	http://3.37.186.116/assets/images/parallax/demo5-sale-banner.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/parallax/demo5-sale-banner.jpg	(from http://3.37.186.116/index-demo5.html)
21:07:53	14056/14056	---M--	200	added ('OK')	image/jpeg	etag:%2236e8-5e366118a5100%22	http://3.37.186.116/assets/images/parallax/demo6-banner-1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/parallax/demo6-banner-1.jpg	(from http://3.37.186.116/index-demo6.html)
21:07:54	1549/1549	---M--	200	added ('OK')	image/jpeg	etag:%2260d-5e366151dd800%22	http://3.37.186.116/assets/images/icon-img/50x50.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/icon-img/50x50.jpg	(from http://3.37.186.116/index-demo6.html)
21:07:54	14027/14027	---M--	200	added ('OK')	image/jpeg	etag:%2236cb-5e366116bcc80%22	http://3.37.186.116/assets/images/parallax/demo6-banner-2.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/parallax/demo6-banner-2.jpg	(from http://3.37.186.116/index-demo6.html)
21:07:54	14053/14053	---M--	200	added ('OK')	image/jpeg	etag:%2236e5-5e36611a8d580%22	http://3.37.186.116/assets/images/parallax/demo6-banner-3.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/parallax/demo6-banner-3.jpg	(from http://3.37.186.116/index-demo6.html)
21:07:54	3225/3225	---M--	200	added ('OK')	image/jpeg	etag:%22c99-5e366114d4800%22	http://3.37.186.116/assets/images/content/demo6-card-feature1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/content/demo6-card-feature1.jpg	(from http://3.37.186.116/index-demo6.html)
21:07:55	6576/6576	---M--	200	added ('OK')	image/jpeg	etag:%2219b0-5e36610f1ba80%22	http://3.37.186.116/assets/images/content/demo6-image-with-text.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/content/demo6-image-with-text.jpg	(from http://3.37.186.116/index-demo6.html)
21:07:55	4406/4406	---M--	200	added ('OK')	image/jpeg	etag:%221136-5e3661466bd00%22	http://3.37.186.116/assets/images/lookbook/demo6-lookbook1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/lookbook/demo6-lookbook1.jpg	(from http://3.37.186.116/index-demo6.html)
21:07:56	7004/7004	---M--	200	added ('OK')	image/jpeg	etag:%221b5c-5e36614c24a80%22	http://3.37.186.116/assets/images/lookbook/demo6-lookbook3.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/lookbook/demo6-lookbook3.jpg	(from http://3.37.186.116/index-demo6.html)
21:07:56	5248/5248	---M--	200	added ('OK')	image/jpeg	etag:%221480-5e36614c24a80%22	http://3.37.186.116/assets/images/lookbook/demo6-lookbook4.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/lookbook/demo6-lookbook4.jpg	(from http://3.37.186.116/index-demo6.html)
21:07:56	4992/4992	---M--	200	added ('OK')	image/jpeg	etag:%221380-5e36614483880%22	http://3.37.186.116/assets/images/lookbook/demo6-lookbook5.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/lookbook/demo6-lookbook5.jpg	(from http://3.37.186.116/index-demo6.html)
21:07:57	4312/4312	---M--	200	added ('OK')	image/jpeg	etag:%2210d8-5e36614c24a80%22	http://3.37.186.116/assets/images/lookbook/demo6-lookbook6.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/lookbook/demo6-lookbook6.jpg	(from http://3.37.186.116/index-demo6.html)
21:07:57	6016/6016	---M--	200	added ('OK')	image/png	etag:%221780-5e3660fc08d80%22	http://3.37.186.116/assets/images/logo-demo7src="{% static "{% static '\1' %}"	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/logo-demo7src="{% static "{% static '\1' %}"	(from http://3.37.186.116/index-demo7.html)
21:07:58	3459/3459	---M--	200	added ('OK')	image/jpeg	etag:%22d83-5e366155ae100%22	http://3.37.186.116/assets/images/collection/demo7-banner1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection/demo7-banner1.jpg	(from http://3.37.186.116/index-demo7.html)
21:07:59	11913/11913	---M--	200	added ('OK')	image/jpeg	etag:%222e89-5e366179eb680%22	http://3.37.186.116/assets/images/slideshow/demo7-banner1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/slideshow/demo7-banner1.jpg	(from http://3.37.186.116/index-demo7.html)
21:07:59	3868/3868	---M--	200	added ('OK')	image/jpeg	etag:%22f1c-5e36616c91700%22	http://3.37.186.116/assets/images/collection/demo7-banner3.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection/demo7-banner3.jpg	(from http://3.37.186.116/index-demo7.html)
21:08:00	3439/3439	---M--	200	added ('OK')	image/jpeg	etag:%22d6f-5e3661724a480%22	http://3.37.186.116/assets/images/collection/demo7-banner2.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection/demo7-banner2.jpg	(from http://3.37.186.116/index-demo7.html)
21:08:01	6373/6373	---M--	200	added ('OK')	image/jpeg	etag:%2218e5-5e36617dbbf80%22	http://3.37.186.116/assets/images/slideshow/demo8-banner1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/slideshow/demo8-banner1.jpg	(from http://3.37.186.116/index-demo8.html)
21:08:01	3748/3748	---M--	200	added ('OK')	image/jpeg	etag:%22ea4-5e366114d4800%22	http://3.37.186.116/assets/images/content/demo8-content-img1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/content/demo8-content-img1.jpg	(from http://3.37.186.116/index-demo8.html)
21:08:01	3807/3807	---M--	200	added ('OK')	image/jpeg	etag:%22edf-5e36615b66e80%22	http://3.37.186.116/assets/images/collection/demo8-banner1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection/demo8-banner1.jpg	(from http://3.37.186.116/index-demo8.html)
21:08:02	41793/41793	---M--	200	added ('OK')	application/javascript	etag:%22a341-5e3661a5c9e00%22	http://3.37.186.116/assets/js/vendor/photoswipe.min.js	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/js/vendor/photoswipe.min.js	(from http://3.37.186.116/index-demo6.html)
21:08:02	4624/4624	---M--	200	added ('OK')	image/jpeg	etag:%221210-5e36610f1ba80%22	http://3.37.186.116/assets/images/blog/800x450.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/blog/800x450.jpg	(from http://3.37.186.116/index-demo8.html)
21:08:03	15299/15299	---M--	200	added ('OK')	image/jpeg	etag:%223bc3-5e366116bcc80%22	http://3.37.186.116/assets/images/parallax/demo8-banner1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/parallax/demo8-banner1.jpg	(from http://3.37.186.116/index-demo8.html)
21:08:03	3620/3620	---M--	200	added ('OK')	image/jpeg	etag:%22e24-5e366153c5c80%22	http://3.37.186.116/assets/images/collection/demo9-banner1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection/demo9-banner1.jpg	(from http://3.37.186.116/index-demo9.html)
21:08:04	13387/13387	---M--	200	added ('OK')	image/jpeg	etag:%22344b-5e36617803200%22	http://3.37.186.116/assets/images/slideshow/demo9-banner1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/slideshow/demo9-banner1.jpg	(from http://3.37.186.116/index-demo9.html)
21:08:04	4891/4891	---M--	200	added ('OK')	image/jpeg	etag:%22131b-5e36614a3c600%22	http://3.37.186.116/assets/images/lookbook/demo9-lookbook1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/lookbook/demo9-lookbook1.jpg	(from http://3.37.186.116/index-demo9.html)
21:08:05	4390/4390	---M--	200	added ('OK')	image/jpeg	etag:%221126-5e36618b15f00%22	http://3.37.186.116/assets/images/megamenu/megamenu-offer-banner.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/megamenu/megamenu-offer-banner.jpg	(from http://3.37.186.116/index-demo10.html)
21:08:06	3319/3319	---M--	200	added ('OK')	image/jpeg	etag:%22cf7-5e36615f37780%22	http://3.37.186.116/assets/images/collection/demo10-banner1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection/demo10-banner1.jpg	(from http://3.37.186.116/index-demo10.html)
21:08:06	18260/18260	---M--	200	added ('OK')	image/jpeg	etag:%224754-5e366114d4800%22	http://3.37.186.116/assets/images/parallax/demo9-banner1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/parallax/demo9-banner1.jpg	(from http://3.37.186.116/index-demo9.html)
21:08:06	4356/4356	---M--	200	added ('OK')	image/jpeg	etag:%221104-5e36616c91700%22	http://3.37.186.116/assets/images/collection/demo10-banner2.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection/demo10-banner2.jpg	(from http://3.37.186.116/index-demo10.html)
21:08:07	5422/5422	---M--	200	added ('OK')	image/jpeg	etag:%22152e-5e36617062000%22	http://3.37.186.116/assets/images/collection/demo10-banner3.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection/demo10-banner3.jpg	(from http://3.37.186.116/index-demo10.html)
21:08:07	3179/3179	---M--	200	added ('OK')	image/jpeg	etag:%22c6b-5e36617062000%22	http://3.37.186.116/assets/images/collection/demo10-banner4.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection/demo10-banner4.jpg	(from http://3.37.186.116/index-demo10.html)
21:08:07	3783/3783	---M--	200	added ('OK')	image/jpeg	etag:%22ec7-5e36617062000%22	http://3.37.186.116/assets/images/collection/demo10-banner5.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection/demo10-banner5.jpg	(from http://3.37.186.116/index-demo10.html)
21:08:07	3243/3243	---M--	200	added ('OK')	image/jpeg	etag:%22cab-5e3661597ea00%22	http://3.37.186.116/assets/images/collection/demo10-banner6.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection/demo10-banner6.jpg	(from http://3.37.186.116/index-demo10.html)
21:08:08	4667/4667	---M--	200	added ('OK')	image/jpeg	etag:%22123b-5e366112ec380%22	http://3.37.186.116/assets/images/content/demo10-about.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/content/demo10-about.jpg	(from http://3.37.186.116/index-demo10.html)
21:08:08	2428/2428	---M--	200	added ('OK')	image/jpeg	etag:%2297c-5e36615796580%22	http://3.37.186.116/assets/images/collection/demo10-small-banner1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection/demo10-small-banner1.jpg	(from http://3.37.186.116/index-demo10.html)
21:08:09	3338/3338	---M--	200	added ('OK')	image/jpeg	etag:%22d0a-5e3661597ea00%22	http://3.37.186.116/assets/images/collection/demo11-banner1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection/demo11-banner1.jpg	(from http://3.37.186.116/index-demo11.html)
21:08:09	7990/7990	---M--	200	added ('OK')	image/jpeg	etag:%221f36-5e36617803200%22	http://3.37.186.116/assets/images/slideshow/demo11-banner1-m.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/slideshow/demo11-banner1-m.jpg	(from http://3.37.186.116/index-demo11.html)
21:08:10	3456/3456	---M--	200	added ('OK')	image/jpeg	etag:%22d80-5e366168c0e00%22	http://3.37.186.116/assets/images/collection/demo11-banner2.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection/demo11-banner2.jpg	(from http://3.37.186.116/index-demo11.html)
21:08:10	14445/14445	---M--	200	added ('OK')	image/jpeg	etag:%22386d-5e36617bd3b00%22	http://3.37.186.116/assets/images/slideshow/demo11-banner1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/slideshow/demo11-banner1.jpg	(from http://3.37.186.116/index-demo11.html)
21:08:10	3084/3084	---M--	200	added ('OK')	image/jpeg	etag:%22c0c-5e3661724a480%22	http://3.37.186.116/assets/images/collection/300x300.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection/300x300.jpg	(from http://3.37.186.116/index-demo11.html)
21:08:11	7840/7840	---M--	200	added ('OK')	image/jpeg	etag:%221ea0-5e36611103f00%22	http://3.37.186.116/assets/images/content/demo11-content-img1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/content/demo11-content-img1.jpg	(from http://3.37.186.116/index-demo11.html)
21:08:11	3236/3236	---M--	200	added ('OK')	image/jpeg	etag:%22ca4-5e366155ae100%22	http://3.37.186.116/assets/images/collection/demo12-banner1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection/demo12-banner1.jpg	(from http://3.37.186.116/index-demo12.html)
21:08:12	4334/4334	---M--	200	added ('OK')	image/jpeg	etag:%2210ee-5e3661855d180%22	http://3.37.186.116/assets/images/collection-banner/demo12-sale-banner.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection-banner/demo12-sale-banner.jpg	(from http://3.37.186.116/index-demo12.html)
21:08:12	13206/13206	---M--	200	added ('OK')	image/jpeg	etag:%223396-5e366179eb680%22	http://3.37.186.116/assets/images/slideshow/demo12-banner1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/slideshow/demo12-banner1.jpg	(from http://3.37.186.116/index-demo12.html)
21:08:12	4768/4768	---M--	200	added ('OK')	image/jpeg	etag:%2212a0-5e36615d4f300%22	http://3.37.186.116/assets/images/collection/demo12-mid-banner1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection/demo12-mid-banner1.jpg	(from http://3.37.186.116/index-demo12.html)
21:08:13	3830/3830	---M--	200	added ('OK')	image/jpeg	etag:%22ef6-5e366101c1b00%22	http://3.37.186.116/assets/images/logo-demo13.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/logo-demo13.jpg	(from http://3.37.186.116/index-demo13.html)
21:08:14	3371/3371	---M--	200	added ('OK')	image/jpeg	etag:%22d2b-5e36616aa9280%22	http://3.37.186.116/assets/images/collection/demo13-banner1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection/demo13-banner1.jpg	(from http://3.37.186.116/index-demo13.html)
21:08:14	5268/5268	---M--	200	added ('OK')	image/jpeg	etag:%221494-5e366166d8980%22	http://3.37.186.116/assets/images/collection/demo13-banner2.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection/demo13-banner2.jpg	(from http://3.37.186.116/index-demo13.html)
21:08:14	14844/14844	---M--	200	added ('OK')	image/jpeg	etag:%2239fc-5e3661818c880%22	http://3.37.186.116/assets/images/slideshow/demo13-banner1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/slideshow/demo13-banner1.jpg	(from http://3.37.186.116/index-demo13.html)
21:08:15	4227/4227	---M--	200	added ('OK')	image/jpeg	etag:%221083-5e36615b66e80%22	http://3.37.186.116/assets/images/collection/demo13-banner5.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection/demo13-banner5.jpg	(from http://3.37.186.116/index-demo13.html)
21:08:15	3856/3856	---M--	200	added ('OK')	image/jpeg	etag:%22f10-5e3660ffd9680%22	http://3.37.186.116/assets/images/demo13-promo-bg1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/demo13-promo-bg1.jpg	(from http://3.37.186.116/index-demo13.html)
21:08:15	210/210	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2015:38:14%20GMT	http://3.37.186.116/+46647749940	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/+46647749940	(from http://3.37.186.116/index-demo14.html)
21:08:16	3674/3674	---M--	200	added ('OK')	image/jpeg	etag:%22e5a-5e366168c0e00%22	http://3.37.186.116/assets/images/collection/demo14-banner1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection/demo14-banner1.jpg	(from http://3.37.186.116/index-demo14.html)
21:08:16	5242/5242	---M--	200	added ('OK')	image/jpeg	etag:%22147a-5e3661611fc00%22	http://3.37.186.116/assets/images/collection/demo14-banner4.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/collection/demo14-banner4.jpg	(from http://3.37.186.116/index-demo14.html)
21:08:17	15990/15990	---M--	200	added ('OK')	image/png	etag:%223e76-5e366101c1b00%22	http://3.37.186.116/assets/images/logo-demo14src="{% static "{% static '\1' %}"	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/logo-demo14src="{% static "{% static '\1' %}"	(from http://3.37.186.116/index-demo14.html)
21:08:18	9350/9350	---M--	200	added ('OK')	image/jpeg	etag:%222486-5e366118a5100%22	http://3.37.186.116/assets/images/parallax/demo14-banner1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/parallax/demo14-banner1.jpg	(from http://3.37.186.116/index-demo14.html)
21:08:18	9548/9548	---M--	200	added ('OK')	image/jpeg	etag:%22254c-5e366112ec380%22	http://3.37.186.116/assets/images/content/demo14-content-img1.jpg	C:/Users/alway/OneDrive/Desktop/ecomAllPage/3.37.186.116/assets/images/content/demo14-content-img1.jpg	(from http://3.37.186.116/index-demo14.html)
